"com.gau.go.launcherex.theme.GalaxySTheme"	[[101, 19, 16, 1, 0, 1, -1, -0.9530699553826892]]
"com.geeksoft.screenshot"	[[20, 5, 5, 1, 0, 0, -1, 0.5591295993809242]]
"com.geekyouup.android.widgets.battery"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.gexperts.ontrack"	[[86, 15, 14, 5, 0, 1, -1, 0.671771252410582]]
"com.glu.android.bgd"	[[65, 14, 13, 1, 0, 3, 1, 0.7629862855165945]]
"com.glu.android.brawler"	[[13, 2, 2, 1, 0, 0, 0, 0.7731316725978646]]
"com.glu.android.skob2_free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.glu.android.spacebros"	[[39, 7, 7, 1, 0, 1, -1, -0.5668728448989964]]
"com.glu.android.warriors"	[[133, 25, 23, 4, 0, 2, -2, -0.8058272941998561], [5, 1, 1, 1, 0, 0, 0, 0.5349650349650349]]
"com.glu.android.zombsniper_noblood"	[[124, 27, 25, 1, 0, 1, -1, -0.7308156050830121]]
"com.glympse.android.glympse"	[[90, 16, 16, 1, 0, 0, 0, 0.6812055855210892]]
"com.goodreads"	[[89, 19, 17, 0, 1, 3, 1, 0.9634002134729668]]
"com.google.android.apps.chrometophone"	[[83, 17, 15, 2, 1, 3, 0, -0.6711429237963686]]
"com.google.android.apps.shopper"	[[42, 9, 9, 1, 0, 0, -1, 0.5504074776820427], [58, 11, 11, 1, 0, 1, 1, 0.8509175030871158]]
"com.google.android.apps.translate"	[[62, 10, 10, 0, 0, 1, 1, 0.8403551313670454]]
"com.google.android.chess"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [43, 8, 8, 2, 0, 1, 2, 0.8047014543816007]]
"com.google.android.maps.mytracks"	[[48, 9, 9, 1, 0, 1, -1, 0.5266264559969936], [65, 15, 14, 0, 0, 3, 1, 0.5638141329074052]]
"com.google.android.music"	[[61, 10, 10, 5, 0, 2, 0, -0.8181081371386774]]
"com.google.android.youtube"	[[85, 18, 18, 2, 0, 2, 1, -0.7434067419945135]]
"com.greenrift.wordfrenzyfree"	[[35, 5, 5, 3, 0, 0, -1, -0.5857579548888401], [49, 9, 9, 2, 1, 2, 3, -0.5033763707916209]]
"com.guardian"	[[9, 2, 2, 1, 0, 1, 1, 0.5042265426880812]]
"com.guidedways.iQuran"	[[16, 0, 0, 0, 0, 0, -1, 0.5]]
"com.h.chromemarks.lite"	[[65, 13, 12, 2, 0, 0, -2, 0.9328236530889251]]
"com.h9kdroid.multicon"	[[20, 3, 3, 1, 0, 1, -1, 0.9184993989109687]]
"com.habosa.xckdreader"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.handmark.mpp.nydn2"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.handmark.tweetcaster"	[[65, 10, 10, 2, 0, 0, -1, -0.6318574552221808]]
"com.handyapps.easymoney"	[[59, 11, 11, 1, 1, 1, 1, 0.6071078501836293]]
"com.har.androidapp"	[[13, 2, 2, 1, 0, 1, 1, 0.6988958116228021]]
"com.hauntedappfree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.healthagen.iTriage"	[[19, 2, 2, 1, 0, 1, 0, 0.6876797009775729]]
"com.heytell"	[[234, 46, 38, 6, 0, 7, 1, 0.9204091125000706]]
"com.hg.aporkalypsefree"	[[18, 3, 3, 1, 1, 0, 1, 0.6750378979282466]]
"com.hg.cyberlordsfree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.hg.gunsandgloryfree"	[[148, 27, 25, 1, 1, 1, -1, 0.8771160677317343], [80, 17, 16, 1, 0, 0, -1, 0.5712135390644585]]
"com.hg.sharkfree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.holfeldapps.speakrussianfree"	[[88, 17, 17, 1, 0, 0, -1, 0.8368819496295977]]
"com.hottrix.ibeerfree"	[[36, 7, 7, 1, 0, 1, -1, 0.5872898854406943]]
"com.hqin.headsup.Holdem"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.hullomail.messaging.android"	[[88, 16, 14, 3, 0, 1, -1, -0.5389369708028521]]
"com.hz.game.forest"	[[52, 9, 9, 1, 4, 0, 1, -0.5172819846964931]]
"com.iamm.android.tvthai"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.icontrol.icontrolweb"	[[91, 19, 17, 2, 0, 2, 1, 0.7325554198457565]]
"com.idean.spin"	[[83, 15, 15, 2, 0, 0, 0, 0.612553637842631]]
"com.idunnolol.ragefaces"	[[128, 22, 21, 3, 1, 2, -1, 0.7961614638740431]]
"com.igoldtech.an.jewelmagic"	[[105, 19, 19, 1, 1, 3, -1, 0.610479742122004], [2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.ihunda.android.binauralbeat"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.incrementalsoft.SkaterIsBack"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.inertsoap.fingerzilla"	[[44, 8, 8, 1, 0, 2, 1, 0.8921263401686153]]
"com.infonow.bofa"	[[17, 3, 3, 1, 0, 0, 0, 0.6038251366120218]]
"com.insasofttech.GhostCam"	[[129, 26, 22, 1, 0, 3, -1, -0.5700687256375997]]
"com.intsig.BCRLite"	[[49, 7, 7, 2, 0, 0, -1, -0.5599943893433154]]
"com.intuit.mobile.mytaxrefund"	[[81, 16, 14, 2, 1, 4, 0, -0.9443331666720047]]
"com.iremote.android.itunes"	[[12, 3, 3, 1, 0, 0, 1, 0.6177419354838709], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.isaacwaller.wikipedia"	[[119, 22, 19, 1, 0, 2, -2, 0.9902624646079604], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.issess.flashplayer"	[[26, 5, 4, 0, 0, 1, -1, 0.7558485910318984]]
"com.itbenefit.android.Minesweeper"	[[24, 2, 2, 2, 2, 0, 0, 0.6515151515151515]]
"com.itreegamer.game.Aliens"	[[84, 15, 15, 6, 0, 1, 0, 0.7590127159013734]]
"com.jamesmgittins.livewallpaper.doom"	[[95, 17, 17, 4, 3, 3, 1, -0.5136806527298783]]
"com.jarodyv.livewallpaper.liquidparticles"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.jarodyv.livewallpaper.matrixgl"	[[8, 1, 1, 1, 0, 0, 0, 0.5]]
"com.javaground.danteinferno"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.jaytronix.markermagic"	[[100, 22, 21, 4, 1, 1, 1, 0.9731491844709638]]
"com.jazanwild.digital.foh1"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.jb.gobook"	[[20, 3, 3, 1, 0, 0, 0, -0.6425762170309983], [25, 3, 3, 1, 0, 0, 1, 0.6587743732590534]]
"com.jb.gokeyboard"	[[127, 20, 18, 2, 0, 1, -1, 0.5990350879409501]]
"com.jb.gokeyboard.theme.neon"	[[4, 1, 1, 1, 0, 0, 0, 0.5]]
"com.jb.gokeyboard.theme.pink"	[[10, 2, 2, 1, 1, 0, 1, 0.5441400304414004]]
"com.jb.gokeyboard.theme.purple_neon"	[[37, 9, 9, 3, 0, 0, 1, 0.6154822695197195]]
"com.jb.gosms"	[[48, 11, 11, 0, 1, 1, 0, 0.5859551314981604]]
"com.jb.gosms.emoji"	[[16, 5, 5, 1, 0, 1, 1, 0.5042265426880812]]
"com.jb.gosms.theme.sweet"	[[22, 3, 3, 1, 1, 0, -1, 0.5892857142857141]]
"com.jbapps.contactpro"	[[109, 21, 18, 3, 1, 1, -2, -0.9049565676013905]]
"com.jchicken.callofduty"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.jchicken.gtaivcheats"	[[6, 1, 1, 1, 0, 0, 0, 0.5]]
"com.jeffreys.euchre"	[[150, 29, 26, 2, 0, 2, 0, 0.6802803050895498], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.jiubang.gosms.wallpaperplugin"	[[54, 12, 12, 1, 0, 2, 2, 0.7552224109635024]]
"com.jiuzhangtech.rushhour"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.johnemulators.johnneslite"	[[93, 15, 15, 2, 0, 1, -1, 0.9294251965932833]]
"com.joko.photile"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.joybits.doodledevil"	[[23, 3, 3, 1, 0, 1, 1, 0.7166666666666661], [47, 10, 10, 1, 0, 1, -1, 0.5764425210101104]]
"com.joybits.doodlegod_f2p"	[[46, 9, 9, 1, 0, 1, -1, 0.6676042589096423]]
"com.jshipp.podcastplayer"	[[11, 3, 3, 2, 0, 0, 0, -0.5489896186415657]]
"com.jtxdriggers.android.ventriloid"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.justpictures"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.kanokgems.smswidget"	[[40, 6, 6, 1, 0, 1, 1, 0.9655450243663162]]
"com.kauf.talking.baum.TalkingBabsyBaby"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.kauf.talking.baum.TalkingDonaldDonkey"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.kauf.talking.baum.TalkingJamesSquirrel"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.kauf.talking.baum.TalkingMikeMouse"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.kbdev.lbg"	[[86, 17, 16, 1, 0, 4, 0, 0.543431544032572]]
"com.kimusoft.voice_changer_chipmunk"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.kmagic.solitaire"	[[95, 16, 15, 3, 0, 2, -1, -0.6757600714821803]]
"com.kober.headset"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.kollifay.swirl"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.kongregate.android.kongarcade"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.konylabs.Toyota"	[[77, 14, 14, 2, 0, 0, 0, 0.6504219270727085]]
"com.koushikdutta.desktopsms"	[[35, 6, 6, 1, 1, 2, 1, 0.7734962406015033], [37, 8, 8, 2, 0, 2, -1, 0.5465441414749317]]
"com.laan.toys"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.labpixies.flood"	[[94, 19, 18, 2, 0, 1, 0, -0.5368284524390985]]
"com.ladida.agoodday"	[[23, 5, 5, 1, 1, 1, 1, 0.7195673876278147]]
"com.larvalabs.gurk"	[[24, 4, 4, 1, 1, 2, 1, 0.6451933847416411]]
"com.latedroid.juicedefender"	[[71, 15, 13, 1, 1, 4, 0, -0.7414852200580511]]
"com.led.notify"	[[100, 22, 19, 2, 1, 1, -1, 0.6427490227838129]]
"com.lego.creationary"	[[13, 3, 3, 1, 1, 0, 0, 0.5424528301886793]]
"com.lessnickApps.WW_PointsPlus_Value"	[[6, 1, 1, 1, 0, 0, -1, -0.6866666666666665]]
"com.lestudios.livewallpaper.sakura"	[[44, 9, 8, 0, 0, 1, 0, 0.5346601373127481]]
"com.levelup.beautifullive"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.life360.android.safetymapa"	[[10, 2, 2, 1, 1, 0, 1, 0.5441400304414004]]
"com.life360.android.safetymapc"	[[139, 26, 24, 2, 0, 2, 0, 0.6225601090892047]]
"com.linerider"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.littlephoto"	[[32, 5, 5, 0, 0, 0, -1, 0.6704731944474996]]
"com.livewallpapers.flower3d"	[[14, 2, 2, 2, 0, 0, 0, -0.577020202020202]]
"com.livingsocial.www"	[[44, 8, 8, 1, 1, 1, -1, 0.7226138757713793]]
"com.lmig.pm.internet.mobile.android.libertymutual"	[[131, 20, 19, 5, 1, 1, -2, 0.9956978431426184]]
"com.logitech.harmonyremote"	[[69, 12, 12, 2, 0, 0, -1, 0.6661002517728283]]
"com.lookout"	[[152, 35, 26, 2, 0, 1, 0, -0.7017488469779963]]
"com.lusumdy.policelightsfree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.m41m41.hair2"	[[113, 22, 21, 3, 1, 4, -1, -0.837115198354825]]
"com.ma.deskmigrate"	[[56, 8, 8, 2, 0, 1, -1, -0.5141080675993375]]
"com.madrabbit.findit"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.magmamobile.game.Astrojump"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.magmamobile.game.BubbleBlast2"	[[4, 1, 1, 1, 0, 0, 0, 0.5349650349650349]]
"com.magmamobile.game.BubbleBlastHoliday"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.magmamobile.game.ConnectEmHalloween"	[[29, 5, 5, 1, 0, 2, -1, 0.6136093963520237]]
"com.magmamobile.game.MissileDefense"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.magmamobile.game.TapAndFurious"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.magmamobile.game.checkers"	[[151, 31, 30, 1, 4, 6, -1, -0.8814855545255872]]
"com.magmamobile.game.fourinarow"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5], [29, 6, 6, 0, 1, 1, 0, 0.5012494024847413], [77, 17, 16, 4, 0, 1, 4, 0.5845973920060268]]
"com.mai.livewallpaper.christmastree"	[[17, 3, 3, 1, 1, 1, 1, 0.5383304109824832], [58, 10, 10, 2, 0, 1, -2, 0.6371095280405294], [6, 1, 1, 1, 0, 1, 1, 0.5042265426880812]]
"com.mai.livewallpaper.kaleidoscopelite"	[[77, 16, 16, 1, 0, 1, 1, -0.6343032236542315]]
"com.maize.digitalClock"	[[50, 10, 10, 2, 0, 0, 1, 0.7600006552907312]]
"com.makotosan.vimeodroid"	[[125, 24, 21, 3, 0, 2, -1, 0.9477788040245099], [82, 17, 17, 3, 0, 1, 0, 0.5880860191738319]]
"com.mantickernellite"	[[67, 13, 13, 1, 0, 1, 1, 0.550934135880283]]
"com.marblemice.daysuntil"	[[100, 17, 16, 3, 0, 4, -1, 0.5926034416869261]]
"com.match.android.matchmobile"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mathpad.mobile.android.wt.unit"	[[29, 7, 7, 1, 0, 0, -1, 0.5526348346485241]]
"com.max.BrothersGrimm"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.maxelus.infernogalaxylivewallpaper"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [44, 9, 9, 2, 0, 1, 1, 0.6752589049919939]]
"com.maxelus.twistedcolorslivewallpaper"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.maxmpz.audioplayer"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [85, 16, 15, 2, 0, 0, 0, -0.8569243694184812]]
"com.maxmpz.audioplayer.widgetpack1"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mblware.blackbook"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.medco.medcopharmacy"	[[46, 8, 7, 1, 0, 1, -1, 0.5112611410577999]]
"com.media1908.lightningbug"	[[68, 13, 13, 3, 0, 0, 2, -0.6905657976109149]]
"com.medscape.android"	[[27, 4, 4, 1, 0, 1, 0, -0.537387479847624], [78, 16, 15, 1, 0, 2, 1, 0.6240358045139986], [95, 19, 18, 1, 0, 1, -1, 0.6644820925991631]]
"com.meebo"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.meetup"	[[79, 16, 16, 2, 0, 1, 0, -0.9507633471687568]]
"com.mibollma.zilchR2"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mindjolt.sog"	[[26, 3, 3, 1, 0, 0, 1, 0.7166666666666666]]
"com.mixzing.basic"	[[188, 36, 34, 2, 0, 3, -3, -0.6279832884146636]]
"com.mm.views"	[[15, 2, 2, 1, 4, 1, 1, 0.589541547277937]]
"com.mobage.ww.a436.SmallClawMobage"	[[27, 5, 5, 1, 0, 0, -1, 0.6073854294774877]]
"com.mobage.ww.a465.zombiefarm_android"	[[17, 3, 3, 1, 0, 0, -1, 0.5894459987177246]]
"com.mobilefolk.teagarden"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mobilefootie.wc2010"	[[68, 16, 12, 5, 0, 0, -1, -0.6395549612627723]]
"com.mobilehangover.beerpong_free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mobilesrepublic.appygeek"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mobisystems.msdict.embedded.wireless.wordnet"	[[145, 32, 29, 1, 0, 5, 0, 0.5118153731386268], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mobo.video.player.arm5"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.modernalchemists.ibong"	[[86, 18, 17, 1, 1, 0, 0, 0.5667586069949271]]
"com.modiface.makeup"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mog.android"	[[150, 27, 24, 2, 0, 1, 0, -0.8094062561490467]]
"com.mojang.minecraftpe.demo"	[[68, 13, 12, 2, 0, 2, -1, 0.7182513250897955]]
"com.monster.android.Views"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.moodagent.android"	[[91, 14, 14, 6, 1, 1, 2, 0.9545342279895727]]
"com.movester.quickcontact"	[[259, 49, 39, 5, 0, 4, 1, 0.9506219835386971]]
"com.movinapp.dict.enfr.free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mozinc.refreshyourbrain"	[[76, 14, 14, 2, 5, 4, 3, 0.8598452930009318]]
"com.mozinc.thunderstorm"	[[72, 16, 12, 1, 0, 0, 1, 0.5219731913144858]]
"com.mrnumber.blocker"	[[139, 27, 23, 3, 0, 3, -1, -0.7091513322329916]]
"com.msf.opx"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mshift.android.lfcuv2"	[[52, 10, 10, 2, 0, 1, -1, 0.6445932456541081]]
"com.mtag.att.codescanner"	[[120, 22, 21, 2, 0, 2, -1, 0.8865420437093241], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.mufumbo.android.recipe.search"	[[87, 19, 17, 0, 1, 6, -1, 0.5201520365492404]]
"com.murtos.android.peopleofwalmart"	[[35, 7, 7, 2, 2, 1, 2, 0.6482244112739262]]
"com.mw.rouletteroyale"	[[17, 3, 3, 0, 0, 1, 0, 0.58847497089639]]
"com.mw.slotsroyale"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [24, 2, 2, 1, 0, 0, -1, -0.7916666666666665]]
"com.mx.browser"	[[21, 3, 3, 3, 0, 1, 1, 0.7008356210704891], [77, 14, 14, 0, 0, 1, -1, 0.7001344686834002]]
"com.mysticdeath.md_gs_app"	[[135, 29, 25, 5, 4, 6, 2, 0.955704664425439]]
"com.nascentdigital.bluehaze.xfactor"	[[13, 2, 2, 1, 0, 0, -1, 0.5]]
"com.natenai.findtheball"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [90, 22, 16, 0, 0, 2, -1, 0.6876405369096943]]
"com.neatofun.stepbros"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.netflix.mediaclient"	[[21, 3, 3, 1, 0, 0, 0, 0.6021738139725651]]
"com.netgate"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.netgate.mybills"	[[37, 7, 7, 1, 0, 0, 0, 0.6359189771021331]]
"com.netqin.aotkiller"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.news360.news360app"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.nextmobileweb.craigsphone"	[[136, 26, 25, 0, 0, 0, -1, 0.6525528165917264]]
"com.nextmobileweb.phoneflix"	[[102, 18, 17, 0, 0, 2, -1, 0.7211605246698612]]
"com.nikolay.arfa"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.nimbuzz"	[[40, 8, 8, 2, 0, 2, 0, 0.670056779528548]]
"com.nitrodesk.honey.nitroid"	[[144, 24, 22, 3, 0, 1, 0, 0.8386093165705759]]
"com.nix.game.mahjong"	[[134, 27, 26, 2, 0, 3, -2, 0.8428333298650733], [80, 15, 15, 5, 0, 0, 1, -0.7534343163684794]]
"com.nobexinc.rc.PKPWR"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.nom.sandwich"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.northpark.drinkwater"	[[148, 31, 29, 2, 0, 4, 1, 0.8379635624486304], [64, 13, 13, 1, 0, 0, 1, 0.6626304631688376]]
"com.northpark.situps"	[[69, 12, 12, 1, 0, 2, 0, -0.7617194487227352]]
"com.noumena.Pool3DPro"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.nubee.coinpirates"	[[116, 21, 20, 2, 0, 3, -3, 0.8365085715012742]]
"com.nubee.cvszsummer"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.nubee.japanlife"	[[10, 2, 2, 1, 0, 1, 0, 0.5], [2, 0, 0, 0, 0, 0, 0, 0.5], [68, 14, 13, 1, 3, 1, -1, 0.7344605259745436]]
"com.nullapp.sketchpad"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.nwe.sprout"	[[26, 4, 4, 1, 5, 0, 0, 0.5]]
"com.nytimes.android"	[[268, 54, 42, 6, 0, 4, -2, 0.9291874020495963], [97, 17, 15, 2, 1, 3, -1, -0.8905167492311994]]
"com.oanda.fxtrade"	[[19, 2, 2, 1, 0, 0, 1, 0.775239561943874]]
"com.okcupid.okcupid"	[[11, 2, 2, 1, 0, 1, 1, 0.589541547277937]]
"com.oleggames.manicmechanicslite"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.onycom.android.calendar"	[[149, 30, 25, 3, 0, 4, 2, -0.6729192825950167], [2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.opentable"	[[144, 27, 24, 2, 0, 1, 3, 0.9370417502408105], [30, 5, 5, 1, 0, 0, -1, -0.5429844628219443]]
"com.opentext.bluefield"	[[49, 10, 10, 3, 0, 0, -2, 0.7104865586653502]]
"com.optimesoftware.hangman.free"	[[16, 4, 4, 1, 0, 1, 0, -0.6329439218188991]]
"com.optimum.rdvr.mobile"	[[151, 32, 27, 5, 0, 4, 0, 0.9754072428218813]]
"com.outfit7.talkingsantafree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.overdrive.mobile.android.mediaconsole"	[[27, 4, 4, 3, 0, 0, 1, 0.7033298541279491]]
"com.paladin.GunStrike"	[[58, 10, 10, 2, 0, 1, 1, -0.5026785698231336]]
"com.pandora.android"	[[117, 20, 20, 3, 0, 3, 0, -0.7085398910523188]]
"com.papaya.papayaDiamond"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.papaya.papayaFish"	[[61, 12, 12, 1, 0, 1, -1, 0.8433365070657058]]
"com.papaya.papayaandroidfarm_hd"	[[10, 2, 2, 1, 0, 0, 0, 0.5873474968447624]]
"com.papaya.papayapetparadise"	[[25, 5, 5, 1, 4, 0, 0, 0.5832529802721806]]
"com.papaya.treasure"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.pawprintgames.kamiretro.global"	[[79, 17, 16, 2, 0, 1, 0, -0.6995372494223163]]
"com.pedrocorp.android.guitar"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.pentabreed.pentatouch"	[[11, 2, 2, 1, 0, 1, 1, 0.589541547277937], [61, 14, 14, 3, 3, 2, 0, 0.5768594123283743]]
"com.period.tracker.lite"	[[28, 5, 5, 1, 0, 2, 1, 0.6756528715175234]]
"com.pfinance"	[[98, 14, 13, 3, 0, 2, -2, 0.9935141058372919]]
"com.phellax.drum"	[[29, 4, 4, 0, 0, 1, -1, 0.5152565880721218]]
"com.philgame"	[[10, 2, 2, 1, 0, 0, 1, 0.5056185217475537]]
"com.phonetell.contacts"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.planeth.gstomperdemo"	[[39, 6, 6, 1, 0, 1, -1, -0.6762625350269171]]
"com.playon.playonapp"	[[97, 16, 16, 6, 2, 1, 3, 0.9130243380666879]]
"com.playphone.poker"	[[150, 29, 28, 6, 0, 5, 4, 0.7381418308894386]]
"com.plugmind.cbtest"	[[106, 18, 18, 4, 0, 3, 1, -0.760348917541604]]
"com.pocketools.currency"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.pocketools.stockalert"	[[102, 22, 22, 2, 0, 2, -1, -0.8222360986032984]]
"com.polarbit.rthunderlite"	[[218, 43, 36, 4, 0, 1, 0, 0.6599232737618993]]
"com.popcasuals.bubblepopinfinite"	[[2, 0, 0, 0, 0, 0, 0, 0.5], [4, 1, 1, 1, 0, 0, 0, 0.5349650349650349]]
"com.popularcrowd.picpaint"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.portdusk.android.madlibsfree"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.pregly.pregnancy"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.progimax.airhorn.free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.progimax.bomb.free"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.promptu.shoutout"	[[149, 24, 23, 2, 0, 3, -1, 0.8361888537589801]]
"com.prosamasoftware.RSMegagoldguide"	[[103, 19, 18, 3, 0, 1, 0, -0.5967581338680451]]
"com.proxoid"	[[13, 3, 3, 1, 0, 0, 0, 0.6201948530643702]]
"com.pwnwithyourphone.voicecallerid"	[[57, 12, 12, 2, 3, 1, 1, 0.5492821461197154]]
"com.quantumsquid.VeggieSamurai"	[[8, 1, 1, 1, 0, 0, 0, 0.5]]
"com.quickgame.artillery"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.quinndamerell.liquidphysics"	[[30, 6, 6, 1, 0, 2, 2, 0.7363259554737789]]
"com.quoord.tapatalkcc.activity"	[[47, 8, 8, 2, 0, 0, -1, -0.6454269789131946]]
"com.quoord.tapatalkxda.activity"	[[76, 14, 14, 1, 0, 2, -1, -0.5752129799292768]]
"com.quran.labs.androidquran"	[[28, 4, 4, 2, 0, 0, -1, 0.833333333333333]]
"com.qxmd.calculate"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.radiocom"	[[36, 5, 5, 3, 2, 0, -1, -0.796753244178716]]
"com.ramdroidstudios.livewallpaper.fireflies.free"	[[45, 7, 7, 4, 0, 0, 1, 0.5230864031759151]]
"com.rampantmango.critterrollers"	[[8, 1, 1, 1, 0, 0, 0, 0.5]]
"com.rcreations.ipcamviewerBasic"	[[11, 2, 2, 0, 0, 0, 0, 0.5]]
"com.rcreations.ptt"	[[83, 15, 14, 3, 2, 0, 0, -0.5789464223275085]]
"com.real.RealPlayer"	[[109, 19, 19, 1, 0, 2, 1, 0.577429197912988]]
"com.realarcade.CLP"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.realarcade.CMA_L"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.rebtel.android"	[[150, 28, 26, 8, 0, 1, 0, 0.8714549313143081]]
"com.record.my.call"	[[11, 1, 1, 1, 0, 0, 0, 0.5], [22, 4, 4, 1, 1, 1, 1, 0.803444238462289]]
"com.redbox.android.activity"	[[71, 17, 17, 1, 0, 1, -1, 0.7885554565914025]]
"com.regions.mbanking"	[[65, 14, 14, 1, 0, 0, -1, 0.5033742713829253]]
"com.reigndesign.Pigrush"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
"com.replica.replicaisland"	[[2, 0, 0, 0, 0, 0, 0, 0.5]]
