name,id,category,rating,review,num_5_stars,num_4_stars,num_3_stars,num_2_stars,num_1_stars,screenCount,description,company,moreFromDev,contentRating,price,version,install,totalReviewers,size,similar
Instagram,com.instagram.android,Social,4,Tags don't work;  When I add my tags to tonight picture the picture doesn't show up in the tags feed.. I don't get likes from other users anymore only my followers ,142561,303040,1154334,74231,4722497,6,"Over 150 million users love Instagram!It's a simple way to capture and share the world's moments on your Android.Customize your photos and videos with one of several gorgeous and custom built filter effects. Transform everyday moments into works of art you'll want to share with friends and family.Share your photos and video in a simple photo stream with friends to see - and follow your friends' photos with the click of a single button. Every day you open up Instagram, you'll see new photos from your closest friends, and creative people from around the world.Features 100% free custom designed filters: XPro-II, Earlybird, Rise, Amaro, Hudson, Lo-fi, Sutro, Toaster, Brannan, Inkwell, Walden, Hefe, Nashville, 1977, and others. Linear and Radial Tilt-Shift blur effects for extra depth of field. Instant sharing to Facebook, Twitter, Flickr, Tumblr and Foursquare Unlimited uploads Interact with friends through giving & receiving likes and comments Works with Android versions 2.2 and above that support OpenGL ES 2 And much much more",Instagram,None,Medium Maturity,0.0,4.2.4,"100,000,000 - 500,000,000",6396663,17M,jp.naver.line.android;com.futurebits.instamessage.free;com.joelapenna.foursquared;com.instachat.android;com.tumblr;com.tagsforlikes.tagsforlikes;com.innovatty.instafollow;com.instarepost;com.path;com.twitter.android;com.facebook.katana;mobi.bcam.mobile;com.justunfollow.android;co.sevens;com.huntherchong.instawidget;kik.android
Candy Crush Saga,com.king.candycrushsaga,Casual,4,"My opinion;  I have been stuck on the same game for months now and once I think I have it figured out it changes. I have also logged into Candy Crush Rewards, do everything exactly as instructions say and have yet top ten minutes later receive my Rewards.  I have purchased xtra Candy and never received. ",136798,162632,516880,1921747,52499,15,"Switch and match your way through more than 400 levels in this delicious and addictive puzzle adventure.  Ain't it the sweetest game ever? Please note Candy Crush Saga is completely free to play but some in-game items such as extra moves or lives will require payment. The super hit game Candy Crush Saga is now available for Android phones and tablets!------------------------------- Join Tiffi and Mr. Toffee in their epic adventure through a world full of candy. Take on this deliciously sweet saga alone or play with friends to see who can get the highest score! ------------------------------- Candy Crush Saga features:   Tasty graphics that will leave you hungry for more   Easy and fun to play, but a challenge to fully master   Over 400 sweet levels   Leaderboards for you and your friends   Items to unlock by completing levels   Boosters and charms to help with those challenging levels   Seamless synchronization with the Facebook version------------------------------- Last, but not least, a big THANK YOU goes out to everyone who has played Candy Crush Saga! Already a fan of Candy Crush Saga? Like us on Facebook or follow us on Twitter for the latest news: facebook.com/CandyCrushSaga twitter.com/CandyCrushSaga",King.com,com.king.petrescuesaga,Everyone,0.0,Varies with device,"100,000,000 - 500,000,000",2790556,Varies with device,com.game.MarbleSaga;com.namcowireless.ctc;com.candy.crush.pro;com.balloonisland.lollipops;com.multinetz.CandyCrumble;com.smilerlee.jewels;com.herocraft.game.catchthecandy;com.midasplayer.apps.bubblewitch;com.rovio.angrybirdsstarwars.ads.iap;com.bigfishgames.google.mirrormfull;com.incredibleapp.candyninja;com.candycorp.candyisland;com.somofun.fa;com.lunagames.gemsxxl2;com.fpinternet.candyblitz;com.vostu.candy;com.incredibleapp.candyjewels
Candy Crush Saga,com.king.candycrushsaga,Casual,4,"Not paying;  Why can't we have a great game that doesn't cost money?  I can't get past the airplane without paying.   I've done the quests, added this to my facebook and still nothing. .. gotta pay too move on.   I'm not paying.  Everyone I've talked to says you just have to pay to play.  I'm not paying anymore. ",136798,162632,516880,1921747,52499,15,"Switch and match your way through more than 400 levels in this delicious and addictive puzzle adventure.  Ain't it the sweetest game ever? Please note Candy Crush Saga is completely free to play but some in-game items such as extra moves or lives will require payment. The super hit game Candy Crush Saga is now available for Android phones and tablets!------------------------------- Join Tiffi and Mr. Toffee in their epic adventure through a world full of candy. Take on this deliciously sweet saga alone or play with friends to see who can get the highest score! ------------------------------- Candy Crush Saga features:   Tasty graphics that will leave you hungry for more   Easy and fun to play, but a challenge to fully master   Over 400 sweet levels   Leaderboards for you and your friends   Items to unlock by completing levels   Boosters and charms to help with those challenging levels   Seamless synchronization with the Facebook version------------------------------- Last, but not least, a big THANK YOU goes out to everyone who has played Candy Crush Saga! Already a fan of Candy Crush Saga? Like us on Facebook or follow us on Twitter for the latest news: facebook.com/CandyCrushSaga twitter.com/CandyCrushSaga",King.com,com.king.petrescuesaga,Everyone,0.0,Varies with device,"100,000,000 - 500,000,000",2790556,Varies with device,com.game.MarbleSaga;com.namcowireless.ctc;com.candy.crush.pro;com.balloonisland.lollipops;com.multinetz.CandyCrumble;com.smilerlee.jewels;com.herocraft.game.catchthecandy;com.midasplayer.apps.bubblewitch;com.rovio.angrybirdsstarwars.ads.iap;com.bigfishgames.google.mirrormfull;com.incredibleapp.candyninja;com.candycorp.candyisland;com.somofun.fa;com.lunagames.gemsxxl2;com.fpinternet.candyblitz;com.vostu.candy;com.incredibleapp.candyjewels
Candy Crush Saga,com.king.candycrushsaga,Casual,4,"Its Ok;  There are not enough lives, some of the games end too quickly, and it wants money. Its not worth any money. For the past month, can't even bet the game to come up on my phone. ",136798,162632,516880,1921747,52499,15,"Switch and match your way through more than 400 levels in this delicious and addictive puzzle adventure.  Ain't it the sweetest game ever? Please note Candy Crush Saga is completely free to play but some in-game items such as extra moves or lives will require payment. The super hit game Candy Crush Saga is now available for Android phones and tablets!------------------------------- Join Tiffi and Mr. Toffee in their epic adventure through a world full of candy. Take on this deliciously sweet saga alone or play with friends to see who can get the highest score! ------------------------------- Candy Crush Saga features:   Tasty graphics that will leave you hungry for more   Easy and fun to play, but a challenge to fully master   Over 400 sweet levels   Leaderboards for you and your friends   Items to unlock by completing levels   Boosters and charms to help with those challenging levels   Seamless synchronization with the Facebook version------------------------------- Last, but not least, a big THANK YOU goes out to everyone who has played Candy Crush Saga! Already a fan of Candy Crush Saga? Like us on Facebook or follow us on Twitter for the latest news: facebook.com/CandyCrushSaga twitter.com/CandyCrushSaga",King.com,com.king.petrescuesaga,Everyone,0.0,Varies with device,"100,000,000 - 500,000,000",2790556,Varies with device,com.game.MarbleSaga;com.namcowireless.ctc;com.candy.crush.pro;com.balloonisland.lollipops;com.multinetz.CandyCrumble;com.smilerlee.jewels;com.herocraft.game.catchthecandy;com.midasplayer.apps.bubblewitch;com.rovio.angrybirdsstarwars.ads.iap;com.bigfishgames.google.mirrormfull;com.incredibleapp.candyninja;com.candycorp.candyisland;com.somofun.fa;com.lunagames.gemsxxl2;com.fpinternet.candyblitz;com.vostu.candy;com.incredibleapp.candyjewels
Candy Crush Saga,com.king.candycrushsaga,Casual,4,Hangs continuously since last update;  Force closes every time I open it for the last week. Initially it was only when I wanted to unlock levels through fb. But I can't seem to play a level without it force closing now. Please fix. ,136798,162632,516880,1921747,52499,15,"Switch and match your way through more than 400 levels in this delicious and addictive puzzle adventure.  Ain't it the sweetest game ever? Please note Candy Crush Saga is completely free to play but some in-game items such as extra moves or lives will require payment. The super hit game Candy Crush Saga is now available for Android phones and tablets!------------------------------- Join Tiffi and Mr. Toffee in their epic adventure through a world full of candy. Take on this deliciously sweet saga alone or play with friends to see who can get the highest score! ------------------------------- Candy Crush Saga features:   Tasty graphics that will leave you hungry for more   Easy and fun to play, but a challenge to fully master   Over 400 sweet levels   Leaderboards for you and your friends   Items to unlock by completing levels   Boosters and charms to help with those challenging levels   Seamless synchronization with the Facebook version------------------------------- Last, but not least, a big THANK YOU goes out to everyone who has played Candy Crush Saga! Already a fan of Candy Crush Saga? Like us on Facebook or follow us on Twitter for the latest news: facebook.com/CandyCrushSaga twitter.com/CandyCrushSaga",King.com,com.king.petrescuesaga,Everyone,0.0,Varies with device,"100,000,000 - 500,000,000",2790556,Varies with device,com.game.MarbleSaga;com.namcowireless.ctc;com.candy.crush.pro;com.balloonisland.lollipops;com.multinetz.CandyCrumble;com.smilerlee.jewels;com.herocraft.game.catchthecandy;com.midasplayer.apps.bubblewitch;com.rovio.angrybirdsstarwars.ads.iap;com.bigfishgames.google.mirrormfull;com.incredibleapp.candyninja;com.candycorp.candyisland;com.somofun.fa;com.lunagames.gemsxxl2;com.fpinternet.candyblitz;com.vostu.candy;com.incredibleapp.candyjewels
Candy Crush Saga,com.king.candycrushsaga,Casual,4,"Since 10/29 update, all my lives are gone and can't even get new ones. ...;  Since 10/29 update, all my lives are gone and can't even get new ones. I get the notification for it thru fb but it doesn't show up on phone, none do. This sux ",136798,162632,516880,1921747,52499,15,"Switch and match your way through more than 400 levels in this delicious and addictive puzzle adventure.  Ain't it the sweetest game ever? Please note Candy Crush Saga is completely free to play but some in-game items such as extra moves or lives will require payment. The super hit game Candy Crush Saga is now available for Android phones and tablets!------------------------------- Join Tiffi and Mr. Toffee in their epic adventure through a world full of candy. Take on this deliciously sweet saga alone or play with friends to see who can get the highest score! ------------------------------- Candy Crush Saga features:   Tasty graphics that will leave you hungry for more   Easy and fun to play, but a challenge to fully master   Over 400 sweet levels   Leaderboards for you and your friends   Items to unlock by completing levels   Boosters and charms to help with those challenging levels   Seamless synchronization with the Facebook version------------------------------- Last, but not least, a big THANK YOU goes out to everyone who has played Candy Crush Saga! Already a fan of Candy Crush Saga? Like us on Facebook or follow us on Twitter for the latest news: facebook.com/CandyCrushSaga twitter.com/CandyCrushSaga",King.com,com.king.petrescuesaga,Everyone,0.0,Varies with device,"100,000,000 - 500,000,000",2790556,Varies with device,com.game.MarbleSaga;com.namcowireless.ctc;com.candy.crush.pro;com.balloonisland.lollipops;com.multinetz.CandyCrumble;com.smilerlee.jewels;com.herocraft.game.catchthecandy;com.midasplayer.apps.bubblewitch;com.rovio.angrybirdsstarwars.ads.iap;com.bigfishgames.google.mirrormfull;com.incredibleapp.candyninja;com.candycorp.candyisland;com.somofun.fa;com.lunagames.gemsxxl2;com.fpinternet.candyblitz;com.vostu.candy;com.incredibleapp.candyjewels
Candy Crush Saga,com.king.candycrushsaga,Casual,4,Have to pay for each new area.;  I think its a bit of a rip off having to pay for each new area. Might only be 69p but have you seen how many different areas there are to go to. Didnt mind paying it once but wont be paying for anymore ,136798,162632,516880,1921747,52499,15,"Switch and match your way through more than 400 levels in this delicious and addictive puzzle adventure.  Ain't it the sweetest game ever? Please note Candy Crush Saga is completely free to play but some in-game items such as extra moves or lives will require payment. The super hit game Candy Crush Saga is now available for Android phones and tablets!------------------------------- Join Tiffi and Mr. Toffee in their epic adventure through a world full of candy. Take on this deliciously sweet saga alone or play with friends to see who can get the highest score! ------------------------------- Candy Crush Saga features:   Tasty graphics that will leave you hungry for more   Easy and fun to play, but a challenge to fully master   Over 400 sweet levels   Leaderboards for you and your friends   Items to unlock by completing levels   Boosters and charms to help with those challenging levels   Seamless synchronization with the Facebook version------------------------------- Last, but not least, a big THANK YOU goes out to everyone who has played Candy Crush Saga! Already a fan of Candy Crush Saga? Like us on Facebook or follow us on Twitter for the latest news: facebook.com/CandyCrushSaga twitter.com/CandyCrushSaga",King.com,com.king.petrescuesaga,Everyone,0.0,Varies with device,"100,000,000 - 500,000,000",2790556,Varies with device,com.game.MarbleSaga;com.namcowireless.ctc;com.candy.crush.pro;com.balloonisland.lollipops;com.multinetz.CandyCrumble;com.smilerlee.jewels;com.herocraft.game.catchthecandy;com.midasplayer.apps.bubblewitch;com.rovio.angrybirdsstarwars.ads.iap;com.bigfishgames.google.mirrormfull;com.incredibleapp.candyninja;com.candycorp.candyisland;com.somofun.fa;com.lunagames.gemsxxl2;com.fpinternet.candyblitz;com.vostu.candy;com.incredibleapp.candyjewels
Candy Crush Saga,com.king.candycrushsaga,Casual,4,Have to pay for each new area.;  I think its a bit of a rip off having to pay for each new area. Might only be 69p but have you seen how many different areas there are to go to. Didnt mind paying it once but wont be paying for anymore ,136798,162632,516880,1921747,52499,15,"Switch and match your way through more than 400 levels in this delicious and addictive puzzle adventure.  Ain't it the sweetest game ever? Please note Candy Crush Saga is completely free to play but some in-game items such as extra moves or lives will require payment. The super hit game Candy Crush Saga is now available for Android phones and tablets!------------------------------- Join Tiffi and Mr. Toffee in their epic adventure through a world full of candy. Take on this deliciously sweet saga alone or play with friends to see who can get the highest score! ------------------------------- Candy Crush Saga features:   Tasty graphics that will leave you hungry for more   Easy and fun to play, but a challenge to fully master   Over 400 sweet levels   Leaderboards for you and your friends   Items to unlock by completing levels   Boosters and charms to help with those challenging levels   Seamless synchronization with the Facebook version------------------------------- Last, but not least, a big THANK YOU goes out to everyone who has played Candy Crush Saga! Already a fan of Candy Crush Saga? Like us on Facebook or follow us on Twitter for the latest news: facebook.com/CandyCrushSaga twitter.com/CandyCrushSaga",King.com,com.king.petrescuesaga,Everyone,0.0,Varies with device,"100,000,000 - 500,000,000",2790556,Varies with device,com.game.MarbleSaga;com.namcowireless.ctc;com.candy.crush.pro;com.balloonisland.lollipops;com.multinetz.CandyCrumble;com.smilerlee.jewels;com.herocraft.game.catchthecandy;com.midasplayer.apps.bubblewitch;com.rovio.angrybirdsstarwars.ads.iap;com.bigfishgames.google.mirrormfull;com.incredibleapp.candyninja;com.candycorp.candyisland;com.somofun.fa;com.lunagames.gemsxxl2;com.fpinternet.candyblitz;com.vostu.candy;com.incredibleapp.candyjewels
Bitstrips,com.bitstrips.bitstrips,Entertainment,4,"Help!!!;  I can't even make comic.. maybe it's lagging but it takes forever for the next screen to pop up. Downloaded in Oct but till now I'm not able to ""Make Comic"". Pls help or will uninstall.. ",11327,18432,5908,48249,13239,4,"THANK YOU TO EVERYONE WHO'S DOWNLOADED OUR APP! WE'RE OVERWHELMED BY THE INCREDIBLE RESPONSE  AND SO ARE OUR SERVERS. PLEASE BEAR WITH US WHILE WE SCALE UP AND KEEP MAKING BITSTRIPS FASTER AND BETTER FOR EVERYONE!Share instant comic messages starring you and your friends. Design cartoon versions of yourself & your friends Put your friends in hilarious comics where anything can happen Show how youre feeling with cartoon status updates Choose from 1000+ customizable templates, plus new ones dailyJoin millions of people around the world using Bitstrips as a more fun and visual way to communicate with friends.",Bitstrips,None,Low Maturity,0.0,1.1.9,"10,000,000 - 50,000,000",97155,50M,None
Bitstrips,com.bitstrips.bitstrips,Entertainment,4,"Yes;  It's alive!, still not 100% got one strip up, now its stuck on loading today's comics... Maybe a gingerbread thing. ",11327,18432,5908,48249,13239,4,"THANK YOU TO EVERYONE WHO'S DOWNLOADED OUR APP! WE'RE OVERWHELMED BY THE INCREDIBLE RESPONSE  AND SO ARE OUR SERVERS. PLEASE BEAR WITH US WHILE WE SCALE UP AND KEEP MAKING BITSTRIPS FASTER AND BETTER FOR EVERYONE!Share instant comic messages starring you and your friends. Design cartoon versions of yourself & your friends Put your friends in hilarious comics where anything can happen Show how youre feeling with cartoon status updates Choose from 1000+ customizable templates, plus new ones dailyJoin millions of people around the world using Bitstrips as a more fun and visual way to communicate with friends.",Bitstrips,None,Low Maturity,0.0,1.1.9,"10,000,000 - 50,000,000",97155,50M,None
Bitstrips,com.bitstrips.bitstrips,Entertainment,4,"Nearly;  This was so close to becoming the next big viral app but the developer's have just blown it. No point mentioning my issues as all same as the others, such a shame! ",11327,18432,5908,48249,13239,4,"THANK YOU TO EVERYONE WHO'S DOWNLOADED OUR APP! WE'RE OVERWHELMED BY THE INCREDIBLE RESPONSE  AND SO ARE OUR SERVERS. PLEASE BEAR WITH US WHILE WE SCALE UP AND KEEP MAKING BITSTRIPS FASTER AND BETTER FOR EVERYONE!Share instant comic messages starring you and your friends. Design cartoon versions of yourself & your friends Put your friends in hilarious comics where anything can happen Show how youre feeling with cartoon status updates Choose from 1000+ customizable templates, plus new ones dailyJoin millions of people around the world using Bitstrips as a more fun and visual way to communicate with friends.",Bitstrips,None,Low Maturity,0.0,1.1.9,"10,000,000 - 50,000,000",97155,50M,None
Bitstrips,com.bitstrips.bitstrips,Entertainment,4,"It's kinda cute but...;  Every time I open it there's something going on. Whether they're doing maintenance on the app or comics and such are unavailable to view. In a way, it kinda reminds me of Obama's health care website, only part of it works 1/16th of the time! ",11327,18432,5908,48249,13239,4,"THANK YOU TO EVERYONE WHO'S DOWNLOADED OUR APP! WE'RE OVERWHELMED BY THE INCREDIBLE RESPONSE  AND SO ARE OUR SERVERS. PLEASE BEAR WITH US WHILE WE SCALE UP AND KEEP MAKING BITSTRIPS FASTER AND BETTER FOR EVERYONE!Share instant comic messages starring you and your friends. Design cartoon versions of yourself & your friends Put your friends in hilarious comics where anything can happen Show how youre feeling with cartoon status updates Choose from 1000+ customizable templates, plus new ones dailyJoin millions of people around the world using Bitstrips as a more fun and visual way to communicate with friends.",Bitstrips,None,Low Maturity,0.0,1.1.9,"10,000,000 - 50,000,000",97155,50M,None
Bitstrips,com.bitstrips.bitstrips,Entertainment,4,App Never Opens;  App always says sorry we encountered a problem while opening bit strips. Please retry or click support. Then support never works either! ,11327,18432,5908,48249,13239,4,"THANK YOU TO EVERYONE WHO'S DOWNLOADED OUR APP! WE'RE OVERWHELMED BY THE INCREDIBLE RESPONSE  AND SO ARE OUR SERVERS. PLEASE BEAR WITH US WHILE WE SCALE UP AND KEEP MAKING BITSTRIPS FASTER AND BETTER FOR EVERYONE!Share instant comic messages starring you and your friends. Design cartoon versions of yourself & your friends Put your friends in hilarious comics where anything can happen Show how youre feeling with cartoon status updates Choose from 1000+ customizable templates, plus new ones dailyJoin millions of people around the world using Bitstrips as a more fun and visual way to communicate with friends.",Bitstrips,None,Low Maturity,0.0,1.1.9,"10,000,000 - 50,000,000",97155,50M,None
Bitstrips,com.bitstrips.bitstrips,Entertainment,4,"S4 Cannot make or load cartoon strips;  When I try to load the strips of the day, it just keeps loading and they never appear.  When I try to make my own strip, I click on one of the 3 choices, but nothing happens.  Can you fix it? ",11327,18432,5908,48249,13239,4,"THANK YOU TO EVERYONE WHO'S DOWNLOADED OUR APP! WE'RE OVERWHELMED BY THE INCREDIBLE RESPONSE  AND SO ARE OUR SERVERS. PLEASE BEAR WITH US WHILE WE SCALE UP AND KEEP MAKING BITSTRIPS FASTER AND BETTER FOR EVERYONE!Share instant comic messages starring you and your friends. Design cartoon versions of yourself & your friends Put your friends in hilarious comics where anything can happen Show how youre feeling with cartoon status updates Choose from 1000+ customizable templates, plus new ones dailyJoin millions of people around the world using Bitstrips as a more fun and visual way to communicate with friends.",Bitstrips,None,Low Maturity,0.0,1.1.9,"10,000,000 - 50,000,000",97155,50M,None
Bitstrips,com.bitstrips.bitstrips,Entertainment,4,"S4 Cannot make or load cartoon strips;  When I try to load the strips of the day, it just keeps loading and they never appear.  When I try to make my own strip, I click on one of the 3 choices, but nothing happens.  Can you fix it? ",11327,18432,5908,48249,13239,4,"THANK YOU TO EVERYONE WHO'S DOWNLOADED OUR APP! WE'RE OVERWHELMED BY THE INCREDIBLE RESPONSE  AND SO ARE OUR SERVERS. PLEASE BEAR WITH US WHILE WE SCALE UP AND KEEP MAKING BITSTRIPS FASTER AND BETTER FOR EVERYONE!Share instant comic messages starring you and your friends. Design cartoon versions of yourself & your friends Put your friends in hilarious comics where anything can happen Show how youre feeling with cartoon status updates Choose from 1000+ customizable templates, plus new ones dailyJoin millions of people around the world using Bitstrips as a more fun and visual way to communicate with friends.",Bitstrips,None,Low Maturity,0.0,1.1.9,"10,000,000 - 50,000,000",97155,50M,None
Facebook Messenger,com.facebook.orca,Communication,4,"It sucks'!.. I HATE it'!.;  This new interface sucks'!. It wont even change the notification sound even if im changing it'!. And one more thing. Chat Heads wont pop up on their own now'!. Errr'!. I installed the messenger to have a better chat experience. But now, it became even worst'!. Really hate it'!.. ",207006,787100,76026,100989,32460,7,"Text your friends for free. Get Facebook Messenger to instantly reach friends on their smart phones, feature phones or desktop computers.Chat heads bring your messages and texts front and center- Keep chatting, even while you're using other apps- Tap a chat head to reply, drag them around or flick them down to closeBring conversations to life- Send voice messages when you have more to say- Add a photo to share what you're up to- Have fun with stickers, smileys and other emojiMake plans on the go.- Message a friend or start a group conversation- Include your location to let friends know you're nearby- Swipe left to see who's available- Get push notificationsMessenger does all this using your existing data plan.",Facebook,com.facebook.pages.app;com.facebook.katana;com.facebook.home,Medium Maturity,0.0,Varies with device,"100,000,000 - 500,000,000",1203581,Varies with device,jp.naver.line.android;com.play.wlm;com.instagram.android;net.daum.android.air;com.spartancoders.gtok;com.spartancoders.gochatfb;com.ebuddy.android;com.meeble.talkdroidfree;com.nimbuzz;com.viber.voip;com.whatsapp;im.mercury.android;com.yahoo.mobile.client.android.imvideo;com.yahoo.mobile.client.android.im;com.skype.raider;kik.android
Facebook Messenger,com.facebook.orca,Communication,4,Two star minus from my side..;  I used to loved this app.. but aftr updating it.. I really didn't like the new updated version. . It has some nice features like we can make chat on nd off... but the only thing is I can't log out my account. . Which is making me angru... ,207006,787100,76026,100989,32460,7,"Text your friends for free. Get Facebook Messenger to instantly reach friends on their smart phones, feature phones or desktop computers.Chat heads bring your messages and texts front and center- Keep chatting, even while you're using other apps- Tap a chat head to reply, drag them around or flick them down to closeBring conversations to life- Send voice messages when you have more to say- Add a photo to share what you're up to- Have fun with stickers, smileys and other emojiMake plans on the go.- Message a friend or start a group conversation- Include your location to let friends know you're nearby- Swipe left to see who's available- Get push notificationsMessenger does all this using your existing data plan.",Facebook,com.facebook.pages.app;com.facebook.katana;com.facebook.home,Medium Maturity,0.0,Varies with device,"100,000,000 - 500,000,000",1203581,Varies with device,jp.naver.line.android;com.play.wlm;com.instagram.android;net.daum.android.air;com.spartancoders.gtok;com.spartancoders.gochatfb;com.ebuddy.android;com.meeble.talkdroidfree;com.nimbuzz;com.viber.voip;com.whatsapp;im.mercury.android;com.yahoo.mobile.client.android.imvideo;com.yahoo.mobile.client.android.im;com.skype.raider;kik.android
Facebook Messenger,com.facebook.orca,Communication,4,"Downgrade?;  This application was just playing right, but with new update its just bad... Is there any way to downgrade it? ",207006,787100,76026,100989,32460,7,"Text your friends for free. Get Facebook Messenger to instantly reach friends on their smart phones, feature phones or desktop computers.Chat heads bring your messages and texts front and center- Keep chatting, even while you're using other apps- Tap a chat head to reply, drag them around or flick them down to closeBring conversations to life- Send voice messages when you have more to say- Add a photo to share what you're up to- Have fun with stickers, smileys and other emojiMake plans on the go.- Message a friend or start a group conversation- Include your location to let friends know you're nearby- Swipe left to see who's available- Get push notificationsMessenger does all this using your existing data plan.",Facebook,com.facebook.pages.app;com.facebook.katana;com.facebook.home,Medium Maturity,0.0,Varies with device,"100,000,000 - 500,000,000",1203581,Varies with device,jp.naver.line.android;com.play.wlm;com.instagram.android;net.daum.android.air;com.spartancoders.gtok;com.spartancoders.gochatfb;com.ebuddy.android;com.meeble.talkdroidfree;com.nimbuzz;com.viber.voip;com.whatsapp;im.mercury.android;com.yahoo.mobile.client.android.imvideo;com.yahoo.mobile.client.android.im;com.skype.raider;kik.android
Facebook Messenger,com.facebook.orca,Communication,4,"from the best to the suck one.;  The main reason that i used this app is better interface for text messager. However, new version it can not search my phone contact for texting. And also its interface is terrible. bye ",207006,787100,76026,100989,32460,7,"Text your friends for free. Get Facebook Messenger to instantly reach friends on their smart phones, feature phones or desktop computers.Chat heads bring your messages and texts front and center- Keep chatting, even while you're using other apps- Tap a chat head to reply, drag them around or flick them down to closeBring conversations to life- Send voice messages when you have more to say- Add a photo to share what you're up to- Have fun with stickers, smileys and other emojiMake plans on the go.- Message a friend or start a group conversation- Include your location to let friends know you're nearby- Swipe left to see who's available- Get push notificationsMessenger does all this using your existing data plan.",Facebook,com.facebook.pages.app;com.facebook.katana;com.facebook.home,Medium Maturity,0.0,Varies with device,"100,000,000 - 500,000,000",1203581,Varies with device,jp.naver.line.android;com.play.wlm;com.instagram.android;net.daum.android.air;com.spartancoders.gtok;com.spartancoders.gochatfb;com.ebuddy.android;com.meeble.talkdroidfree;com.nimbuzz;com.viber.voip;com.whatsapp;im.mercury.android;com.yahoo.mobile.client.android.imvideo;com.yahoo.mobile.client.android.im;com.skype.raider;kik.android
Facebook Messenger,com.facebook.orca,Communication,4,This sucks;  I'm so mad why can't we merge text messages anymore this app is completely worthless now. Ughhh ,207006,787100,76026,100989,32460,7,"Text your friends for free. Get Facebook Messenger to instantly reach friends on their smart phones, feature phones or desktop computers.Chat heads bring your messages and texts front and center- Keep chatting, even while you're using other apps- Tap a chat head to reply, drag them around or flick them down to closeBring conversations to life- Send voice messages when you have more to say- Add a photo to share what you're up to- Have fun with stickers, smileys and other emojiMake plans on the go.- Message a friend or start a group conversation- Include your location to let friends know you're nearby- Swipe left to see who's available- Get push notificationsMessenger does all this using your existing data plan.",Facebook,com.facebook.pages.app;com.facebook.katana;com.facebook.home,Medium Maturity,0.0,Varies with device,"100,000,000 - 500,000,000",1203581,Varies with device,jp.naver.line.android;com.play.wlm;com.instagram.android;net.daum.android.air;com.spartancoders.gtok;com.spartancoders.gochatfb;com.ebuddy.android;com.meeble.talkdroidfree;com.nimbuzz;com.viber.voip;com.whatsapp;im.mercury.android;com.yahoo.mobile.client.android.imvideo;com.yahoo.mobile.client.android.im;com.skype.raider;kik.android
Facebook Messenger,com.facebook.orca,Communication,4,New interface ugly. Also animated stckers still wont work;  New interface is terrible maybe an option to change the colours may help. Also animated stickers still dont work for me and have not since you started to use them. Have tried to uninstall and reinstall with no use. I have found if I log in as my wifes account stickers are annimated but not for my account I have even deactivated facebook and reactivated still with no luck. ,207006,787100,76026,100989,32460,7,"Text your friends for free. Get Facebook Messenger to instantly reach friends on their smart phones, feature phones or desktop computers.Chat heads bring your messages and texts front and center- Keep chatting, even while you're using other apps- Tap a chat head to reply, drag them around or flick them down to closeBring conversations to life- Send voice messages when you have more to say- Add a photo to share what you're up to- Have fun with stickers, smileys and other emojiMake plans on the go.- Message a friend or start a group conversation- Include your location to let friends know you're nearby- Swipe left to see who's available- Get push notificationsMessenger does all this using your existing data plan.",Facebook,com.facebook.pages.app;com.facebook.katana;com.facebook.home,Medium Maturity,0.0,Varies with device,"100,000,000 - 500,000,000",1203581,Varies with device,jp.naver.line.android;com.play.wlm;com.instagram.android;net.daum.android.air;com.spartancoders.gtok;com.spartancoders.gochatfb;com.ebuddy.android;com.meeble.talkdroidfree;com.nimbuzz;com.viber.voip;com.whatsapp;im.mercury.android;com.yahoo.mobile.client.android.imvideo;com.yahoo.mobile.client.android.im;com.skype.raider;kik.android
Facebook Messenger,com.facebook.orca,Communication,4,New interface ugly. Also animated stckers still wont work;  New interface is terrible maybe an option to change the colours may help. Also animated stickers still dont work for me and have not since you started to use them. Have tried to uninstall and reinstall with no use. I have found if I log in as my wifes account stickers are annimated but not for my account I have even deactivated facebook and reactivated still with no luck. ,207006,787100,76026,100989,32460,7,"Text your friends for free. Get Facebook Messenger to instantly reach friends on their smart phones, feature phones or desktop computers.Chat heads bring your messages and texts front and center- Keep chatting, even while you're using other apps- Tap a chat head to reply, drag them around or flick them down to closeBring conversations to life- Send voice messages when you have more to say- Add a photo to share what you're up to- Have fun with stickers, smileys and other emojiMake plans on the go.- Message a friend or start a group conversation- Include your location to let friends know you're nearby- Swipe left to see who's available- Get push notificationsMessenger does all this using your existing data plan.",Facebook,com.facebook.pages.app;com.facebook.katana;com.facebook.home,Medium Maturity,0.0,Varies with device,"100,000,000 - 500,000,000",1203581,Varies with device,jp.naver.line.android;com.play.wlm;com.instagram.android;net.daum.android.air;com.spartancoders.gtok;com.spartancoders.gochatfb;com.ebuddy.android;com.meeble.talkdroidfree;com.nimbuzz;com.viber.voip;com.whatsapp;im.mercury.android;com.yahoo.mobile.client.android.imvideo;com.yahoo.mobile.client.android.im;com.skype.raider;kik.android
